-NEw-Xg1wB19cBHfVhBA,22/10/2022 0:56:12 268  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw-afBFbThk18WwEmI,22/10/2022 0:56:30 257  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw-ekSWmWm4jdcC1Tu,22/10/2022 0:56:42 252  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw-iBw49jo9Qo4GWNK,22/10/2022 0:57:0 261  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw-lu0yip6ix_geGYZ,22/10/2022 0:57:12 280  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw-ptB3cOR_Yx31_TM,22/10/2022 0:57:31 268  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw-tbOYLI38RUFG44L,22/10/2022 0:57:49 263  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw00PrvGFa7Hz7r4ls,22/10/2022 0:58:19 260  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw04CdDRaqB4jtxhBY,22/10/2022 0:58:32 268  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw08BrdIr5rQHgyIbg,22/10/2022 0:58:50 271  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0Bv3RB2wz9A3vPsB,22/10/2022 0:59:8 264  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0FieaUp6VaYy10Fh,22/10/2022 0:59:20 256  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0JhqZXvt_LehBn80,22/10/2022 0:59:38 259  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0NnfG_sD7qS8iOWX,22/10/2022 0:59:51 267  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw0REbjh5TMDuVQT8M,22/10/2022 1:0:9 259  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0UwaWj5cLboDClTM,22/10/2022 1:0:21 264  NAN  NAN -147.93 132120.53 -1533.04 91.60 33.1
-NEw0YvnRcxR1FrXFg_i,22/10/2022 1:0:39 266  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0be2oTnqLiAbMAvE,22/10/2022 1:0:58 254  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0fSaEM8f74jbm3Y4,22/10/2022 1:1:10 254  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0nFICpAD3sMrSorM,22/10/2022 1:1:40 267  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw0rES3qS6EQD19YlN,22/10/2022 1:1:58 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw0uxjqQvTFgEf-kiB,22/10/2022 1:2:17 277  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw0ylEVfddf80_Duam,22/10/2022 1:2:29 262  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw11kQrkshxLfRPYL1,22/10/2022 1:2:47 255  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw15prgq3F1BnyKwTu,22/10/2022 1:2:59 255  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw19HKu1iqp2oVZxkO,22/10/2022 1:3:17 277  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1CzFn4lOIuJpdyLw,22/10/2022 1:3:30 274  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1GyY6kzlDKoEEBnP,22/10/2022 1:3:48 257  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1Kgjhmuwmxg0WKJs,22/10/2022 1:4:6 278  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1SURnNPSvtlTOp4p,22/10/2022 1:4:37 271  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1WHzhKfJ9DK9NT3F,22/10/2022 1:4:49 253  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1_H9PNZTxwbSHnwY,22/10/2022 1:5:7 257  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1d-RSlv4SER0XAAQ,22/10/2022 1:5:25 259  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1go-cnTNZfNMgtDg,22/10/2022 1:5:37 258  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1knAzowXSKSVkX1r,22/10/2022 1:5:56 260  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1otVM8TT4htFRV70,22/10/2022 1:6:8 260  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1sJxDZju_VX7LjG5,22/10/2022 1:6:26 255  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw1w0x6y4uJCEWxMsH,22/10/2022 1:6:38 259  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw2-0B26DKNSKKc2Pp,22/10/2022 1:6:56 268  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw26XwRvdvdO7UQHCa,22/10/2022 1:7:27 255  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2AX9WmjBGEzYESm2,22/10/2022 1:7:45 256  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw2EKivtQfKDoEFcjX,22/10/2022 1:7:57 258  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2IJo9k9guJfC1QWx,22/10/2022 1:8:16 256  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2M27gnb3aCy-5lHs,22/10/2022 1:8:34 256  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw2PqeJQBsQEB7yxh0,22/10/2022 1:8:46 257  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2TppO8w5vyTN6kC-,22/10/2022 1:9:4 276  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2Xv7T2VpKEBwgswI,22/10/2022 1:9:16 268  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2aMb4lZVT6RRBQks,22/10/2022 1:9:35 262  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2e3bQ9VZdd03oXPk,22/10/2022 1:9:47 269  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2i2q2nE5VPSFB7Uu,22/10/2022 1:10:5 273  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw2lm48eOjcqzVquo-,22/10/2022 1:10:23 265  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2p_b_6G7c61WU2cn,22/10/2022 1:10:35 257  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2tZlmHOKlV-xEUUR,22/10/2022 1:10:54 277  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw2xNMoV3SMcaVMLUE,22/10/2022 1:11:6 254  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw30MUiivWVSzb4o1p,22/10/2022 1:11:24 265  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw37tIbPwSPPZR3edS,22/10/2022 1:11:55 263  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3BsXWc6Lq4tRzaqN,22/10/2022 1:12:13 274  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw3FyJDVKregFS0rdv,22/10/2022 1:12:25 266  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw3JPFCgskSt3D2Fap,22/10/2022 1:12:43 269  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3N6FrzPDQbB6MALv,22/10/2022 1:12:55 274  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3R5QaA1lP_akMimg,22/10/2022 1:13:14 251  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw3UogewMSA3PMHkmc,22/10/2022 1:13:32 257  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw3YcHcE6XU_6xeTr6,22/10/2022 1:13:44 256  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw3bbPq9xnXae_e65C,22/10/2022 1:14:2 272  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3fQ-Xm4PPhobWm6O,22/10/2022 1:14:14 278  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3n7P71vmcLUc_gdy,22/10/2022 1:14:51 268  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw3qvz3GtDIhtt29NV,22/10/2022 1:15:3 281  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3uv7m4ZQmG1eGOia,22/10/2022 1:15:21 254  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw3z-HOCjAGqzmme-4,22/10/2022 1:15:34 270  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw41Rrj5_q2JTPlQ1h,22/10/2022 1:15:52 280  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw458q7xoH9lxMeoqX,22/10/2022 1:16:4 273  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4987dSKbBxSMJ3Pq,22/10/2022 1:16:22 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4CrLmLEcrtWXfmiR,22/10/2022 1:16:40 266  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw4Geqx3ExgXfZXL53,22/10/2022 1:16:53 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4Ke2VmJYZyvss_z_,22/10/2022 1:17:11 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4OSXVrYToL15tEYv,22/10/2022 1:17:23 256  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw4SRjIFiZVFoLx-Mk,22/10/2022 1:17:41 251  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw4WA-auKmL9zCmgOE,22/10/2022 1:18:0 258  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw4ZyXj9Z_58WG6AoO,22/10/2022 1:18:12 277  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw4h2ak8DDWbKKEvGQ,22/10/2022 1:18:42 256  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw4kUZIEl0fKjQ9lA_,22/10/2022 1:19:0 257  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4oBXJofGMMBOXQ3K,22/10/2022 1:19:13 251  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4sAjNlg1PqVYZsrm,22/10/2022 1:19:31 265  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4vu-ldYoA-ie77XI,22/10/2022 1:19:49 277  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw4zhZ6QGw9mg3nr5W,22/10/2022 1:20:1 273  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw52gl8evEZJ6F6gOy,22/10/2022 1:20:19 260  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw56VNU6iEksiTitMF,22/10/2022 1:20:32 262  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5ECjS5hjjRTNjyR0,22/10/2022 1:21:8 271  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5I0B257ShvVVkmV2,22/10/2022 1:21:20 277  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw5M-PcQB6wpgdWOva,22/10/2022 1:21:39 252  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw5Q4lyV2OrzPaylZA,22/10/2022 1:21:51 254  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw5TXEr0zkBKRKtcMn,22/10/2022 1:22:9 277  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5XEEb5jMXIr1ZC_m,22/10/2022 1:22:21 250  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5aDUZ73OF47iFcM5,22/10/2022 1:22:39 271  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5dwfJn-iuFtvk4rX,22/10/2022 1:22:58 250  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5hkDd4fMa9UizyPn,22/10/2022 1:23:10 267  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5ljPrTXY1QBRxFkh,22/10/2022 1:23:28 257  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw5pXvK7Uuir7pvJHT,22/10/2022 1:23:40 270  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw5tX9wGat93kTU_G5,22/10/2022 1:23:58 278  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw603-SrRjtDDFUqhO,22/10/2022 1:24:29 270  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw6429fjNnex0jsM6-,22/10/2022 1:24:47 251  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw687h57Lhvt7lAl0t,22/10/2022 1:24:59 278  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw6BZrif7zGeDnxGbK,22/10/2022 1:25:18 271  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6FGq3ZSP2_8ezpmD,22/10/2022 1:25:30 275  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6JG6L-wsY-vpcTzN,22/10/2022 1:25:48 271  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6MzKLy_LB_7bgKHY,22/10/2022 1:26:6 259  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6QmrywIBD_Dhf4Yf,22/10/2022 1:26:18 278  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw6Y__3vtDgXbxPhcy,22/10/2022 1:26:49 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6bZjm9QVV-bXBTy6,22/10/2022 1:27:7 248  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6fI-oOT6iYlcRbZB,22/10/2022 1:27:25 264  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw6j5ZAKUz5Ah3jP-N,22/10/2022 1:27:37 275  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6n4jgVvyvs9MRRkb,22/10/2022 1:27:56 250  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6rA2dvUflzPCPcdX,22/10/2022 1:28:8 278  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw6ubU7x5DjqQCv-Bb,22/10/2022 1:28:26 264  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw6yJVJCZ4AECIDj0I,22/10/2022 1:28:38 261  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw71IlKSpydKhskqAA,22/10/2022 1:28:57 277  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw751-4jjaoD02YueN,22/10/2022 1:29:15 252  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw78pWF0uu-zV6pIrW,22/10/2022 1:29:27 264  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw7CoeIlrbv1kUtl7t,22/10/2022 1:29:45 264  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw7KbOkxwg1qzWjWVY,22/10/2022 1:30:16 251  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw7OKfn-PBigdKkUfC,22/10/2022 1:30:34 270  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw7S8B9tkazDGCap3P,22/10/2022 1:30:46 253  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7W7Nl_G1Uv6U2O02,22/10/2022 1:31:4 266  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7_D8GhDG9QYN1snt,22/10/2022 1:31:16 269  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7ceGn3UJRCr2YKr0,22/10/2022 1:31:35 269  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7gMDz6YB0E4Av6YK,22/10/2022 1:31:47 269  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7kLSG9jdGSCwqDuy,22/10/2022 1:32:5 275  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7o3eBw7TzYfp8PYN,22/10/2022 1:32:23 280  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7rsGyerqS004od6V,22/10/2022 1:32:36 265  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7vrOjTBjzJEamAyE,22/10/2022 1:32:54 259  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw7zf-dJV-50exsPi_,22/10/2022 1:33:6 264  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw86NRVPKxaT9y1iAS,22/10/2022 1:33:42 253  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8AAzWZ6vQi354VO-,22/10/2022 1:33:55 252  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw8EA6YLS4BZH4uqUE,22/10/2022 1:34:13 261  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8IFPrTqkl49M3YdN,22/10/2022 1:34:25 255  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8LgrtPNYp2SDsIoJ,22/10/2022 1:34:43 258  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw8POtHUxLpeKeRQaB,22/10/2022 1:34:55 259  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw8TO8t0fXb_S0WO8B,22/10/2022 1:35:14 255  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8X6NH5LS0VBMq0Gb,22/10/2022 1:35:32 256  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8_uqqNRfbzJBeUZm,22/10/2022 1:35:44 274  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8du1zvJG2G7EjAGU,22/10/2022 1:36:2 277  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8hh_bjs6iVdZO7IG,22/10/2022 1:36:15 281  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8lghgNqnhLYCHC8U,22/10/2022 1:36:33 261  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8tD_lcpfLQ4fP6Vd,22/10/2022 1:37:3 255  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw8xCliPr4-yNdMMDV,22/10/2022 1:37:21 270  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw90I_0-bGAQa1wRvP,22/10/2022 1:37:34 255  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw93jZ2fVOnCF2AVfx,22/10/2022 1:37:52 256  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw97RWDkdWXjIuKwfb,22/10/2022 1:38:4 257  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw9F91iCwyGCsNWSfk,22/10/2022 1:38:41 276  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9Ix_GoZVElHJnh7J,22/10/2022 1:38:53 281  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw9MwjkJyjQRs1bTvL,22/10/2022 1:39:11 286  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9QkM-zYiFXj3ckLM,22/10/2022 1:39:23 270  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9UjSCY1G5zUzCCrB,22/10/2022 1:39:41 281  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw9YSmAIhPM6PVBKW5,22/10/2022 1:40:0 271  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9bGGdoYS0EfZugaR,22/10/2022 1:40:12 264  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9fFQqs51GvvjKYek,22/10/2022 1:40:30 264  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEw9jKkWj0UEEtTZoTC,22/10/2022 1:40:42 276  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9qUCd1SRa5SH8UZh,22/10/2022 1:41:13 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9uTRx6PAdH9vrSy_,22/10/2022 1:41:31 258  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEw9yBc6BxsrBF76Iqa,22/10/2022 1:41:49 270  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwA1-CN-suv9nJgyTp,22/10/2022 1:42:1 256  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEwA4zL4wJSQ6krNA65,22/10/2022 1:42:20 258  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwA8ms373eoD5lBz0N,22/10/2022 1:42:32 279  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwACm2YM1PHfdP7vmu,22/10/2022 1:42:50 278  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAGVN9lL8rxPURmL3,22/10/2022 1:43:8 284  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEwAKIxdxWc_7T7cgdm,22/10/2022 1:43:20 277  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEwAOI4hcs-5hMQhsSt,22/10/2022 1:43:39 259  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAVorK_LqNmWzlrKp,22/10/2022 1:44:9 259  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAZWobxSbcOzQA6y4,22/10/2022 1:44:21 272  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEwAcW1wudUedqoew37,22/10/2022 1:44:39 260  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAgEKcQRjxmppLzLv,22/10/2022 1:44:58 262  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAk1pY6SRaU4f-h3i,22/10/2022 1:45:10 266  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAo1-qM9ii33VDXco,22/10/2022 1:45:28 256  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwArpYtUE7wnIdNSVo,22/10/2022 1:45:40 266  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwAvohfo0Ry2Jo6gR6,22/10/2022 1:45:59 261  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwAzXy40RVhZbbLrfF,22/10/2022 1:46:17 280  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwB2LVssah0dyWzhdP,22/10/2022 1:46:29 258  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwB6KiUXBkpnvdQe9K,22/10/2022 1:46:47 264  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBDr_CXDyLs3lbTSf,22/10/2022 1:47:18 264  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBHZ_VdApZtqpulgK,22/10/2022 1:47:30 270  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBLYnNZj3vLuZGoHJ,22/10/2022 1:47:48 269  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBPH3YrqZPcnICfIp,22/10/2022 1:48:6 270  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBT4bJBnDgxtmtHWy,22/10/2022 1:48:18 265  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBX3jGuxC7cL3OTIN,22/10/2022 1:48:37 255  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwB_sGGa1msmQXiiDc,22/10/2022 1:48:49 270  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBdrOL4-pbVCSQVt0,22/10/2022 1:49:7 268  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwBh_g0DKM1aH81GuX,22/10/2022 1:49:25 251  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwBlOEDaCf5s0XgXUK,22/10/2022 1:49:38 274  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEwBpNUtqn_GJaWXX7d,22/10/2022 1:49:56 280  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwBwuFbp-32uKxgH3h,22/10/2022 1:50:26 264  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwC-bFqLOnSbfW7xFW,22/10/2022 1:50:38 260  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwC3aO989ay0HXvK3j,22/10/2022 1:50:57 252  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwC7Jfe_L4dfioeCU6,22/10/2022 1:51:15 254  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCB7EmKfVxH4zd9zY,22/10/2022 1:51:27 250  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCF8iyP5LSvMD5mtA,22/10/2022 1:51:45 263  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCIuyz-qwWop4jnC0,22/10/2022 1:51:57 266  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCMu7vcUx_jt_Nxl3,22/10/2022 1:52:16 261  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCQcPjB_gNtHeCF2N,22/10/2022 1:52:34 262  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCUR-h4Nv-doTl4RP,22/10/2022 1:52:46 272  NAN  NAN -147.93 132120.53 -1533.04 91.75 33.2
-NEwCYQ49uJQgX7XzHLH,22/10/2022 1:53:4 276  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwCewtIuTgIwQ19pLt,22/10/2022 1:53:35 268  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCidtxXz7js4U2AgZ,22/10/2022 1:53:47 251  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCmd6D8MqF2d_x1o5,22/10/2022 1:54:5 283  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCqMNVOg3AUNJjpVM,22/10/2022 1:54:23 261  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwCu9sLICu7qpR_oIK,22/10/2022 1:54:36 286  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwCy93M_Bqdsnzo42b,22/10/2022 1:54:54 284  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwD0xaETiPzMU_9EXr,22/10/2022 1:55:6 270  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwD4wlZMDrXSttdlgM,22/10/2022 1:55:24 265  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
-NEwD8f0uiyb-YtE-c5I,22/10/2022 1:55:43 255  NAN  NAN -147.93 132120.53 -1533.04 92.06 33.3
-NEwDCTczNY3xY-L6pui,22/10/2022 1:55:55 259  NAN  NAN -147.93 132120.53 -1533.04 91.91 33.2
